"CPF","segmento_do_cliente.x","Idade","Rentabilidade","previdência","cartao_de_credito","cheque_especial","credito_pessoal","cdb","credito_consignado","respostas_de_nps","data_da_resposta","Renda","verbatim"
98314572995,"Exclusive",49,544.31,3,3,2,0,3,2,2,2023-04-10,9648,"0"
88720366742,"Exclusive",26,569.47,3,3,3,1,3,1,8,2023-12-18,9754,"0"
27111541504,"Prime",38,557.85,2,1,1,0,3,3,5,2024-05-17,15333,"Tive problemas com o suporte."
76850397721,"Exclusive",44,430.84,1,3,1,1,3,1,10,2023-10-09,9335,"0"
42288511248,"Classic",25,390.98,0,0,0,0,1,2,2,2023-11-25,2129,"0"
87836236520,"Classic",37,317.47,0,2,1,0,1,0,10,2023-09-24,4126,"O serviço prestado é excelente."
28453692702,"Prime",54,509.61,4,3,1,1,3,2,2,2023-12-09,17924,"0"
64891400270,"Exclusive",29,312.73,3,1,2,1,3,1,2,2024-07-20,8287,"O app trava constantemente."
65560782176,"Classic",22,145.67,1,1,0,1,1,2,4,2023-06-18,2225,"O aplicativo é lento e confuso."
61354406995,"Prime",33,714.35,2,3,2,0,3,1,8,2024-06-15,11204,"0"
26313337842,"Classic",23,151.02,1,1,1,1,0,0,7,2024-11-07,5135,"0"
59262847570,"Exclusive",44,588.29,3,3,2,1,2,1,5,2023-10-28,9489,"A experiência no banco não foi boa."
82834702666,"Classic",29,267.2,0,1,1,1,1,1,5,2023-12-02,2972,"0"
30397162155,"Prime",39,537,2,2,3,2,2,3,2,2023-12-13,18240,"0"
69514570228,"Exclusive",39,506.57,3,1,1,0,3,2,2,2023-03-30,9170,"0"
48462341167,"Exclusive",44,461.98,3,1,1,1,3,1,5,2024-09-26,8770,"O atendimento precisa melhorar."
61140156277,"Exclusive",31,520.44,3,3,3,0,3,1,7,2023-01-19,8238,"0"
20693841784,"Prime",38,662.47,2,2,3,0,2,2,3,2024-10-05,11321,"0"
44917282635,"Prime",38,645.41,4,3,1,0,3,3,10,2023-04-25,17739,"Adoro as funcionalidades do app!"
22710387955,"Prime",48,657.64,4,3,1,0,3,3,5,2024-05-27,14779,"A experiência no banco não foi boa."
34024556257,"Classic",32,198.06,0,1,1,0,1,1,5,2024-08-27,3771,"O atendimento precisa melhorar."
97004473801,"Prime",33,563.71,4,1,1,0,3,3,7,2024-11-02,12188,"0"
27016152158,"Classic",27,200.03,0,2,0,1,1,1,3,2023-12-20,1139,"0"
75506288263,"Prime",42,608.71,2,1,3,1,3,2,0,2023-03-20,11465,"0"
56073361563,"Prime",48,565.09,2,2,1,1,3,2,10,2024-03-16,16822,"0"
93750581451,"Exclusive",49,362.44,2,3,2,1,3,1,4,2023-03-07,9700,"O atendimento precisa melhorar."
82117328059,"Exclusive",34,480.23,3,3,3,1,3,1,3,2024-08-03,8425,"0"
94079976632,"Prime",54,668,2,3,3,1,3,1,9,2023-10-31,11872,"0"
69262224171,"Prime",43,510.27,4,1,3,2,3,1,9,2023-01-25,19019,"Adoro as funcionalidades do app!"
13054627035,"Prime",33,724.57,4,1,1,0,3,3,1,2024-08-15,18813,"0"
34860165453,"Exclusive",36,462.67,2,3,1,1,3,2,7,2024-07-05,8183,"0"
10802484115,"Exclusive",42,326.16,3,3,3,1,2,1,4,2024-03-30,9221,"O atendimento precisa melhorar."
34923423508,"Prime",53,707,4,2,1,0,2,2,0,2024-12-16,12707,"0"
88832239667,"Exclusive",31,573.18,1,1,3,1,1,1,6,2023-03-12,9607,"0"
54620256831,"Classic",34,200.65,0,2,0,0,1,2,2,2023-02-19,7890,"0"
92793202738,"Prime",54,567,2,3,3,2,2,3,0,2023-03-19,18435,"0"
74389264353,"Exclusive",27,334.99,2,1,1,0,2,1,10,2024-08-13,9269,"0"
34880072462,"Exclusive",35,553.11,3,1,1,0,2,1,4,2023-06-08,8206,"0"
59683156908,"Prime",39,705.67,4,1,3,1,2,1,6,2024-02-26,15381,"O atendimento precisa melhorar."
79961383873,"Exclusive",29,381.89,3,3,1,0,3,1,0,2024-03-13,8966,"0"
17789116648,"Exclusive",42,363.86,2,1,1,0,1,2,5,2023-09-30,8951,"0"
86015874656,"Prime",48,500.32,2,2,2,0,3,3,8,2024-09-04,11577,"Adoro as funcionalidades do app!"
61226217691,"Classic",43,142.95,0,1,1,1,1,0,4,2023-08-17,2358,"0"
78113438056,"Prime",39,709.29,2,2,3,2,3,3,4,2023-08-25,10621,"0"
85621264241,"Exclusive",28,472.89,2,2,1,1,1,1,2,2024-12-12,9071,"0"
16396136585,"Classic",27,242.5,0,1,1,1,1,3,1,2023-02-23,4415,"0"
19032524730,"Classic",45,384.26,0,1,1,1,1,2,0,2023-02-05,5408,"0"
78500447132,"Classic",43,179.45,1,0,1,0,1,0,9,2024-11-29,2625,"0"
35261467488,"Exclusive",25,387.73,2,3,2,1,2,2,0,2023-08-25,9692,"A experiência no banco não foi boa."
33453872946,"Exclusive",30,466.77,3,2,3,1,3,2,8,2023-07-04,8261,"O aplicativo é rápido e fácil de usar."
97618858342,"Classic",27,102.31,0,1,1,0,1,2,9,2023-05-18,1358,"Ótimo atendimento, adorei o app."
88343839955,"Exclusive",37,380.4,3,3,3,0,1,1,7,2023-08-25,8172,"0"
29547776233,"Classic",32,390.2,1,0,1,0,1,2,0,2024-04-17,6987,"0"
89874727698,"Exclusive",34,577.15,3,3,1,0,3,1,0,2023-11-30,9501,"0"
21319388103,"Prime",48,593.3,4,1,2,1,3,1,2,2023-04-05,15109,"0"
34758330482,"Classic",30,249.96,0,1,0,0,0,2,4,2023-02-17,4996,"O aplicativo é lento e confuso."
31766760185,"Classic",39,287.94,1,0,1,1,1,2,1,2023-01-12,4745,"0"
38960668151,"Prime",51,564.78,4,2,1,0,3,2,9,2023-05-27,17124,"0"
22757260806,"Exclusive",30,398.15,3,3,3,1,3,1,3,2023-01-15,8299,"0"
46342647277,"Classic",21,251.81,1,2,1,1,1,0,8,2024-11-13,1445,"0"
53545201479,"Classic",29,172.28,0,1,1,0,0,0,7,2023-07-04,7825,"0"
22358220751,"Classic",22,225.11,0,1,1,0,0,3,2,2024-10-23,3956,"0"
49982566305,"Classic",29,387.94,0,2,0,0,1,3,10,2023-05-26,2128,"Muito satisfeito com o banco."
93022350721,"Prime",45,560.87,4,2,3,1,2,1,2,2023-09-28,16128,"0"
70532383837,"Classic",43,225.34,0,1,1,1,1,2,5,2023-10-26,3482,"0"
30051227111,"Prime",49,550.07,4,2,3,2,3,2,9,2024-02-09,14337,"0"
76532003847,"Exclusive",41,332.47,3,2,1,1,1,2,2,2023-08-24,8991,"0"
90652796685,"Prime",36,716.69,4,2,1,0,3,2,6,2023-12-16,13888,"Tive problemas com o suporte."
32625040350,"Prime",38,708.03,2,3,1,0,3,3,3,2023-09-28,14888,"O app trava constantemente."
54177197456,"Prime",43,717.77,4,1,3,1,2,2,5,2023-03-05,15568,"0"
75150083065,"Prime",44,543.49,4,2,1,2,3,1,10,2024-08-11,11478,"0"
32460258039,"Classic",30,124.91,0,0,1,1,1,2,4,2024-04-17,2759,"Tive problemas com o suporte."
12309559510,"Exclusive",35,477.28,3,2,3,1,2,1,2,2023-05-17,9014,"A experiência no banco não foi boa."
11277152955,"Prime",32,673.27,2,3,1,2,3,3,9,2023-06-28,17895,"0"
66400655170,"Prime",31,700.07,2,1,3,0,3,1,8,2023-04-29,18604,"O aplicativo é rápido e fácil de usar."
82188636243,"Exclusive",34,417.48,1,3,3,1,3,1,2,2024-09-16,8323,"O aplicativo é lento e confuso."
24996505623,"Prime",50,558.79,4,2,1,1,2,1,0,2023-05-14,17218,"0"
50060203554,"Prime",51,525.37,4,3,1,2,2,1,0,2024-01-15,13479,"0"
32276854008,"Exclusive",39,567.95,1,3,3,1,3,1,5,2023-10-18,9454,"0"
57422871459,"Classic",32,157.11,0,1,1,0,1,3,10,2023-06-14,7962,"0"
31458046254,"Exclusive",26,364.98,3,3,2,1,1,1,8,2023-02-12,9611,"0"
76941764530,"Classic",37,143.03,0,0,1,1,1,0,3,2023-07-31,3460,"A experiência no banco não foi boa."
48298207305,"Classic",26,280.29,0,2,1,1,1,2,1,2024-01-31,7802,"0"
49702638695,"Prime",45,627.45,4,1,2,2,3,2,7,2024-03-23,11885,"0"
87310693967,"Exclusive",25,422.82,3,2,2,0,3,1,7,2023-11-27,8828,"0"
28357728112,"Prime",32,563.57,4,3,3,0,2,3,2,2023-03-11,16555,"0"
28954154367,"Prime",51,625.31,4,2,2,0,2,2,6,2023-08-18,11493,"0"
29525869926,"Prime",52,641.92,4,2,1,1,3,2,2,2024-11-13,13384,"0"
33566649096,"Exclusive",46,396.84,3,1,2,1,3,2,1,2023-01-16,8224,"O app trava constantemente."
13793687761,"Prime",42,666.18,4,3,3,0,3,2,10,2024-01-20,16431,"Muito satisfeito com o banco."
80398989466,"Prime",51,506.84,4,2,1,1,3,3,5,2024-03-30,18058,"Tive problemas com o suporte."
47428564200,"Classic",30,102.66,1,0,1,1,1,1,10,2024-11-26,6668,"Adoro as funcionalidades do app!"
47181098829,"Exclusive",27,368.33,3,2,3,1,1,1,7,2024-10-18,9028,"0"
66542286719,"Prime",31,608.65,2,1,3,0,2,3,9,2024-09-03,13213,"0"
88479357403,"Exclusive",26,471.73,3,3,3,0,3,2,1,2023-06-28,9934,"O app trava constantemente."
35951835463,"Classic",31,181.72,1,1,1,1,0,1,5,2023-03-15,1952,"0"
32542378493,"Exclusive",40,454.46,1,1,2,1,2,1,0,2024-02-06,8063,"O atendimento precisa melhorar."
35356870626,"Exclusive",32,393.69,1,2,3,1,3,1,6,2023-01-31,8110,"0"
11850201185,"Exclusive",31,395.79,3,3,3,1,3,1,5,2024-05-25,9252,"0"
78363368685,"Classic",19,178.86,0,0,0,1,1,2,10,2024-09-25,2602,"Adoro as funcionalidades do app!"
62723288666,"Prime",35,608.22,4,1,2,0,3,1,5,2024-04-16,12544,"Tive problemas com o suporte."
16463386097,"Exclusive",44,411.18,2,2,3,0,1,1,9,2023-10-29,9455,"Adoro as funcionalidades do app!"
71040552936,"Prime",39,626.74,4,1,3,2,3,2,0,2024-05-26,16317,"Tive problemas com o suporte."
45106443103,"Classic",36,359.48,1,0,0,1,0,2,4,2024-04-09,3305,"Tive problemas com o suporte."
90308814759,"Classic",40,223.95,0,0,1,1,1,0,6,2024-02-22,1594,"0"
78845552726,"Classic",36,198.09,1,2,1,0,0,3,2,2024-02-25,4125,"O aplicativo é lento e confuso."
58152691038,"Classic",26,167.61,0,1,0,0,1,2,6,2023-08-28,3947,"0"
26361611321,"Classic",40,230.12,0,1,1,1,1,3,5,2023-12-14,5824,"O atendimento precisa melhorar."
12479266985,"Exclusive",40,492.32,3,2,1,1,3,1,10,2023-01-22,8090,"0"
70060246864,"Classic",41,320.13,0,1,1,0,1,2,0,2024-01-31,1746,"0"
95108234979,"Exclusive",30,349.12,1,3,2,1,1,2,2,2024-09-02,8481,"A experiência no banco não foi boa."
17344587414,"Classic",26,241.69,0,1,1,1,1,1,6,2023-05-20,2095,"0"
67211789465,"Prime",51,644.61,4,2,2,2,3,2,10,2023-04-18,14165,"0"
44225933521,"Classic",31,325.52,1,0,0,0,1,2,5,2024-09-27,1247,"A experiência no banco não foi boa."
82566799730,"Prime",41,648.51,2,1,2,1,3,3,1,2023-05-10,18172,"0"
47073058439,"Classic",29,174.42,0,1,1,0,1,3,0,2024-10-01,5579,"Tive problemas com o suporte."
72958180017,"Prime",54,627.2,2,3,1,2,3,1,6,2023-07-19,11452,"Tive problemas com o suporte."
27025121884,"Prime",39,605.37,2,2,3,1,2,3,1,2024-02-12,12134,"A experiência no banco não foi boa."
16724304270,"Exclusive",25,333.35,2,1,2,1,2,1,1,2024-11-21,9478,"Tive problemas com o suporte."
21932377005,"Classic",22,274.04,0,1,1,0,1,2,4,2024-06-15,1262,"0"
23925859648,"Exclusive",32,541.37,3,2,2,1,2,1,4,2023-02-01,9946,"Tive problemas com o suporte."
95269738197,"Exclusive",43,548.31,1,3,2,1,2,1,5,2024-01-01,9791,"0"
90342612665,"Prime",38,748.38,4,3,2,2,3,3,2,2023-08-09,16651,"O app trava constantemente."
25600606458,"Prime",44,707.39,4,2,3,2,3,1,6,2023-12-01,11142,"0"
73819447424,"Prime",38,514.59,4,2,3,0,3,1,4,2023-05-19,10755,"O atendimento precisa melhorar."
59657849750,"Prime",35,552.22,2,2,2,2,2,3,2,2023-04-05,17345,"O app trava constantemente."
30916228966,"Classic",20,228.39,0,1,0,0,1,3,2,2024-12-07,2446,"0"
34308388937,"Exclusive",42,508.66,3,3,2,1,3,1,6,2024-10-31,8441,"0"
65385815698,"Exclusive",32,481.32,1,1,3,1,3,1,0,2024-08-28,9359,"0"
45409554632,"Exclusive",35,377.27,3,3,3,1,3,2,8,2023-01-13,8658,"0"
38921183147,"Exclusive",27,350.15,3,3,1,1,3,2,6,2024-02-18,8006,"O atendimento precisa melhorar."
25487930116,"Prime",37,652.33,2,2,2,1,3,2,4,2023-07-08,18415,"0"
64508143568,"Prime",37,507.02,4,2,1,2,2,3,3,2024-06-25,15222,"0"
15789757737,"Classic",25,192.47,1,0,1,1,1,2,3,2024-06-01,2648,"0"
87235609140,"Exclusive",45,428.23,2,1,3,1,2,1,7,2023-09-03,9701,"0"
54762363087,"Exclusive",37,312.89,3,3,3,1,3,1,7,2023-06-16,9002,"0"
10104261759,"Exclusive",25,361.98,3,3,3,1,3,1,0,2023-06-28,9181,"0"
78307772202,"Classic",29,104.29,0,1,1,1,0,3,4,2024-08-25,5384,"0"
21482839342,"Exclusive",29,545.6,3,3,3,1,3,1,6,2023-06-19,8661,"A experiência no banco não foi boa."
32813133662,"Exclusive",48,483.24,3,3,3,1,1,2,7,2023-12-29,9603,"0"
46061927524,"Classic",36,214.2,1,0,1,0,0,0,2,2024-10-06,6984,"0"
80328479307,"Classic",30,120.35,0,1,0,1,1,0,4,2023-07-17,7592,"0"
48370278593,"Exclusive",27,526.64,2,1,1,1,3,1,7,2023-12-08,9671,"0"
82317177541,"Exclusive",48,568.61,3,3,3,1,2,1,1,2024-02-18,8459,"Tive problemas com o suporte."
41925503044,"Classic",39,327.42,0,1,1,1,1,1,3,2023-01-12,6501,"0"
79001098755,"Classic",42,253.99,0,0,1,1,1,0,8,2023-04-06,6907,"Muito satisfeito com o banco."
93124368691,"Exclusive",36,333.48,3,2,1,1,1,2,4,2023-08-27,8114,"0"
23426476389,"Exclusive",36,307.27,3,1,2,0,3,1,9,2023-06-08,8018,"O serviço prestado é excelente."
92096023485,"Prime",43,524.42,4,3,2,0,2,1,3,2023-05-29,15897,"O atendimento precisa melhorar."
81895598415,"Prime",33,662.6,4,2,1,0,3,3,6,2023-09-26,19861,"0"
61819547769,"Classic",26,192.33,1,2,1,1,1,0,6,2024-08-02,3841,"0"
51489028011,"Classic",38,264.35,0,2,0,1,1,3,6,2023-01-01,7724,"O atendimento precisa melhorar."
17859520197,"Classic",40,390.93,0,2,1,0,1,1,4,2023-03-12,4856,"0"
75395391769,"Exclusive",49,497.82,3,3,3,0,2,1,1,2024-09-26,9031,"0"
71235193122,"Prime",42,705.85,4,1,3,0,3,3,6,2024-10-20,15196,"A experiência no banco não foi boa."
70922412571,"Prime",33,693.87,4,1,3,0,3,2,4,2023-10-06,11204,"0"
93995277848,"Classic",23,377.69,1,0,1,0,1,2,8,2024-03-08,2542,"0"
25572792440,"Prime",41,691.05,2,2,2,1,3,2,1,2023-07-14,14670,"O atendimento precisa melhorar."
54167773948,"Exclusive",47,446.6,2,2,3,1,2,1,4,2024-07-11,8572,"0"
42038130344,"Exclusive",49,513.62,3,3,3,1,1,1,2,2023-05-20,8907,"0"
97922472328,"Prime",34,658.52,4,2,3,0,3,2,2,2023-04-21,11925,"0"
30898322965,"Exclusive",40,418.14,3,3,3,1,2,1,1,2023-12-28,9643,"0"
24237893941,"Exclusive",37,372.23,3,1,3,1,1,1,9,2024-01-18,8850,"Adoro as funcionalidades do app!"
20515208006,"Exclusive",46,349.23,3,2,3,1,3,1,8,2023-01-18,8769,"0"
59663033869,"Classic",31,291.42,0,0,1,1,0,0,0,2023-09-03,7857,"0"
50617075305,"Prime",43,513.52,2,3,1,2,3,3,6,2023-06-10,11098,"0"
36586549956,"Classic",24,196.84,0,2,0,1,1,2,10,2023-09-30,5492,"0"
20334765587,"Prime",37,544.92,4,3,2,1,3,2,8,2023-03-03,15447,"0"
74831959040,"Prime",40,713.13,4,1,1,1,3,1,0,2023-04-19,17849,"0"
79105698753,"Classic",32,256.07,0,1,1,1,0,3,10,2023-07-21,2913,"O serviço prestado é excelente."
77578245442,"Prime",32,692.84,2,1,3,2,3,2,4,2023-09-19,13622,"0"
75034313723,"Classic",35,230.19,0,2,1,0,0,3,4,2023-11-28,2895,"O atendimento precisa melhorar."
96206903456,"Exclusive",39,508.96,1,3,1,1,2,1,0,2023-11-04,9440,"0"
36016180870,"Classic",26,183.24,0,0,1,0,1,2,1,2023-11-05,2796,"0"
60277466684,"Exclusive",41,325.17,2,3,2,1,3,1,1,2024-02-26,9109,"Tive problemas com o suporte."
89181298900,"Exclusive",38,598.95,3,3,3,1,1,1,0,2023-02-28,9013,"0"
11388187214,"Classic",23,104.23,0,1,1,0,1,2,1,2024-05-01,1538,"0"
47800928030,"Exclusive",43,425.16,3,3,3,1,3,1,3,2024-01-01,9397,"0"
36094623726,"Exclusive",43,531.12,3,3,3,1,2,2,3,2024-07-08,9581,"0"
75038480823,"Classic",24,232.67,1,1,1,0,1,2,7,2023-05-09,5321,"0"
58002124029,"Exclusive",27,387.36,2,3,1,1,2,1,6,2024-04-06,8991,"Tive problemas com o suporte."
96676624920,"Classic",18,384.21,1,2,1,0,0,2,1,2023-04-25,7654,"0"
14853950229,"Prime",52,662.06,4,3,1,2,3,1,7,2023-08-05,17123,"0"
67517002099,"Classic",34,171,1,1,0,0,0,2,9,2023-03-01,5141,"0"
29387210344,"Exclusive",32,498.32,2,1,3,1,3,1,0,2023-02-15,8862,"0"
82189103248,"Exclusive",47,304.35,2,1,3,0,1,1,0,2024-03-14,8028,"O aplicativo é lento e confuso."
67239157995,"Prime",40,619.9,2,3,3,1,2,2,8,2024-05-08,15712,"Muito satisfeito com o banco."
52858107042,"Exclusive",36,469.34,3,1,3,1,2,1,4,2023-02-25,8374,"A experiência no banco não foi boa."
24460871606,"Prime",42,633.87,4,1,1,2,2,3,9,2023-01-02,11436,"O aplicativo é rápido e fácil de usar."
75062463515,"Classic",28,304.32,1,2,1,0,1,1,6,2024-03-19,7396,"O atendimento precisa melhorar."
95637173671,"Exclusive",46,367.97,1,3,2,1,3,1,2,2023-10-11,8887,"O app trava constantemente."
77653173685,"Prime",42,505.6,4,3,1,1,3,1,3,2023-11-28,16943,"O atendimento precisa melhorar."
73165749516,"Prime",49,592.1,4,1,1,0,2,1,0,2024-07-31,13556,"0"
56729231763,"Prime",42,689.12,4,1,3,2,2,1,5,2023-03-10,12774,"O atendimento precisa melhorar."
18272143730,"Exclusive",49,477.56,3,2,1,1,3,1,0,2023-02-04,9254,"0"
40827120010,"Exclusive",30,454.64,2,3,3,1,1,1,9,2024-10-22,9292,"0"
33116408215,"Exclusive",41,357.9,2,2,3,1,1,1,8,2023-01-17,8962,"0"
14346018554,"Exclusive",34,371.05,3,1,1,1,3,1,4,2023-01-28,9853,"Tive problemas com o suporte."
14535812197,"Prime",47,662.77,4,2,1,2,3,1,9,2024-06-24,11925,"0"
38222809567,"Prime",43,568.94,2,3,2,1,2,3,4,2024-10-23,18947,"0"
80767096252,"Prime",31,559.01,2,2,3,1,2,1,7,2024-06-24,18432,"0"
52548005593,"Exclusive",46,549.77,1,3,3,1,2,2,6,2024-01-02,8724,"0"
18757108422,"Prime",32,606.14,2,1,1,2,2,1,9,2024-08-10,12066,"0"
76551881305,"Prime",55,694.84,2,3,2,0,3,2,8,2024-02-22,19982,"O aplicativo é rápido e fácil de usar."
15467846960,"Exclusive",45,504.51,1,3,3,0,2,2,5,2024-08-15,9382,"0"
30440274903,"Exclusive",26,431.46,2,3,3,1,1,1,5,2024-05-22,9797,"0"
63340304685,"Prime",49,647.26,2,3,3,0,3,3,6,2023-07-22,12262,"O atendimento precisa melhorar."
40976953306,"Classic",18,365.83,0,0,1,1,1,0,6,2024-10-20,5689,"0"
46987305274,"Prime",41,741.47,2,2,1,0,3,1,7,2023-01-22,18507,"0"
75722133787,"Exclusive",32,390.02,2,3,3,1,3,1,1,2024-04-12,8569,"0"
14346844248,"Classic",33,275.01,1,1,1,0,1,2,6,2023-06-14,5159,"O aplicativo é lento e confuso."
23326183527,"Prime",41,728.89,4,3,1,1,3,1,7,2023-04-30,12134,"0"
15450865612,"Exclusive",33,446.57,3,2,3,1,3,1,5,2024-04-21,8222,"0"
76379209710,"Prime",34,627.9,2,2,1,2,3,1,10,2024-09-01,10205,"0"
12289134601,"Classic",29,176.02,0,1,1,1,1,1,7,2023-02-03,5475,"0"
89320639564,"Classic",37,210.18,0,0,1,0,1,0,5,2023-03-20,4936,"0"
79660151523,"Exclusive",43,314.77,2,3,3,1,3,1,7,2023-01-13,9261,"0"
89268193212,"Prime",39,509.04,4,1,1,1,3,2,0,2023-11-23,11805,"O aplicativo é lento e confuso."
51357814415,"Exclusive",38,452.3,2,3,1,1,2,1,6,2023-08-30,8040,"O atendimento precisa melhorar."
16040668835,"Classic",41,204.38,1,2,1,0,1,3,7,2023-05-20,4288,"0"
27348928592,"Prime",40,635.29,2,1,1,1,3,3,0,2024-06-18,14778,"0"
64421994278,"Exclusive",49,560.85,2,3,3,1,3,2,9,2023-07-20,9748,"0"
42162677024,"Classic",43,270.3,0,1,1,0,1,1,8,2023-12-16,7944,"Muito satisfeito com o banco."
31140865692,"Classic",39,207.59,0,2,1,0,1,2,7,2024-08-27,5957,"0"
46512440251,"Prime",48,670.01,4,2,3,0,3,2,4,2023-04-21,11315,"0"
46960360417,"Exclusive",35,437.19,1,1,3,1,2,1,1,2023-09-22,8601,"0"
59530906190,"Classic",33,246.8,1,1,0,1,0,0,4,2023-11-04,5923,"O aplicativo é lento e confuso."
96110052240,"Prime",51,541.59,4,2,1,0,2,3,0,2024-07-04,12307,"0"
30559926282,"Prime",47,681.08,2,1,3,0,2,2,8,2023-04-29,15709,"Adoro as funcionalidades do app!"
73016461553,"Prime",50,704.04,4,3,2,2,3,1,6,2024-04-08,14636,"0"
75560564323,"Prime",47,566.1,4,2,2,0,2,3,10,2024-01-07,18195,"0"
47397823083,"Classic",18,102.33,0,1,1,0,1,2,2,2023-05-27,6659,"O app trava constantemente."
67905055484,"Classic",19,275.48,0,1,1,0,0,0,7,2024-09-07,3933,"0"
13392068821,"Exclusive",35,314.29,3,1,3,1,2,1,10,2024-12-11,9926,"0"
36016932308,"Prime",52,503.29,4,1,3,1,3,3,4,2024-12-02,13055,"O aplicativo é lento e confuso."
46993619355,"Exclusive",41,434.15,2,1,3,1,3,1,10,2023-04-01,9043,"0"
20373020300,"Exclusive",39,337.38,2,2,3,1,2,1,7,2023-06-02,9589,"0"
61471402533,"Prime",41,571.14,4,1,2,0,3,2,3,2023-04-18,17798,"0"
35576078622,"Exclusive",26,454.36,3,3,3,1,2,1,3,2023-12-15,8975,"O app trava constantemente."
49441167732,"Exclusive",41,351.67,3,2,3,1,3,1,3,2024-06-28,9230,"O app trava constantemente."
24610379114,"Prime",47,674.08,4,1,2,2,3,3,6,2024-05-31,16898,"0"
78838221272,"Classic",35,360.61,0,2,0,1,1,1,7,2023-12-11,6997,"0"
81203400899,"Exclusive",28,536.59,3,2,3,1,1,1,6,2024-04-15,8352,"0"
93408471617,"Prime",41,670.44,2,1,2,0,3,3,0,2024-04-30,19390,"0"
56161864137,"Prime",46,720.12,4,3,2,0,3,3,8,2023-09-29,14353,"0"
22017973542,"Classic",37,135.13,1,0,0,0,1,2,9,2024-04-21,6011,"0"
88747731632,"Prime",44,678.32,2,2,1,0,2,3,9,2023-06-03,16697,"0"
64749534334,"Exclusive",35,427.55,2,3,3,1,3,1,0,2024-07-17,9005,"A experiência no banco não foi boa."
18279518483,"Exclusive",29,380.47,3,3,2,1,1,1,8,2024-03-13,9326,"O serviço prestado é excelente."
21245425619,"Classic",33,201.38,0,0,1,0,1,2,7,2024-06-19,6306,"0"
10004380663,"Classic",41,349.87,0,2,1,0,1,3,4,2024-08-10,3877,"O aplicativo é lento e confuso."
69815042749,"Classic",33,117.28,1,1,1,0,1,2,0,2023-10-24,2596,"0"
48802438256,"Prime",39,672.1,2,3,3,0,2,1,2,2024-11-15,18369,"O aplicativo é lento e confuso."
89855708516,"Prime",50,688.85,2,2,2,2,3,1,8,2024-10-13,19423,"0"
68904465373,"Prime",54,591.16,4,1,2,2,3,3,3,2023-09-09,15214,"0"
76518232746,"Classic",42,336.95,0,1,1,0,1,3,10,2024-07-06,3967,"Adoro as funcionalidades do app!"
39845703812,"Classic",27,216.06,1,1,1,0,1,0,9,2023-06-11,5859,"O aplicativo é rápido e fácil de usar."
24372157058,"Classic",25,369.71,0,1,1,0,0,1,3,2024-02-06,3251,"A experiência no banco não foi boa."
77915107167,"Prime",47,559.45,4,3,2,0,2,1,4,2024-05-21,19604,"0"
71865812967,"Exclusive",44,556.72,1,2,1,1,3,1,6,2023-02-22,9177,"0"
34422687848,"Prime",35,639.34,2,1,2,0,2,2,7,2024-02-05,14864,"0"
44480708883,"Prime",43,725.06,4,3,1,1,3,3,4,2023-12-29,11368,"0"
36385785865,"Classic",31,253.45,1,1,1,0,1,3,7,2023-07-25,4610,"0"
29612188252,"Exclusive",45,579.67,3,3,3,1,3,1,2,2024-05-07,9793,"0"
69953484644,"Prime",39,534.03,4,1,1,1,2,3,1,2024-05-25,16026,"0"
98414787281,"Classic",19,125.84,0,2,1,1,1,1,3,2024-10-01,7091,"O atendimento precisa melhorar."
35585097521,"Exclusive",50,453.75,3,1,2,1,3,1,10,2023-07-14,8456,"Muito satisfeito com o banco."
66172911648,"Classic",37,248.33,0,1,1,1,1,3,3,2023-05-22,7392,"O aplicativo é lento e confuso."
13048568725,"Prime",45,598.39,2,3,3,0,3,2,6,2024-12-03,10773,"0"
64802333334,"Prime",43,682.3,4,3,2,0,3,3,3,2024-04-01,15621,"O app trava constantemente."
32039324819,"Prime",39,510.11,2,2,1,0,3,2,6,2023-02-15,19428,"A experiência no banco não foi boa."
47497463836,"Exclusive",34,359.84,3,1,1,1,1,1,7,2024-03-02,8110,"0"
87696384852,"Prime",33,727.24,2,2,2,1,3,3,8,2024-01-22,14975,"O serviço prestado é excelente."
93412337476,"Exclusive",42,477.32,2,1,1,1,3,1,9,2024-01-28,9663,"0"
11012394800,"Exclusive",25,474.86,1,2,3,1,3,2,10,2023-10-11,8945,"O serviço prestado é excelente."
39797907344,"Classic",43,346.69,1,1,1,1,1,1,1,2024-03-03,3521,"Tive problemas com o suporte."
17246900802,"Prime",48,548.73,2,3,2,0,3,3,3,2023-07-18,17903,"O atendimento precisa melhorar."
82265373184,"Exclusive",33,567.23,2,3,1,1,1,1,6,2023-12-01,8515,"O aplicativo é lento e confuso."
18394576624,"Exclusive",45,363.88,1,3,1,1,1,1,4,2023-12-12,9544,"A experiência no banco não foi boa."
72631604057,"Prime",51,614.46,4,1,2,2,3,3,10,2024-06-15,19693,"0"
61330904435,"Exclusive",41,477.07,3,2,3,1,3,1,7,2024-01-03,8802,"0"
85754638266,"Prime",32,644.4,4,3,1,2,3,3,1,2024-07-31,17103,"0"
33684198342,"Prime",34,601.32,4,1,1,1,3,3,5,2024-11-07,10460,"0"
17851770992,"Prime",39,612.92,4,3,2,2,2,2,2,2023-10-26,12956,"O atendimento precisa melhorar."
21218393268,"Prime",37,594.47,4,2,3,1,2,2,4,2024-06-11,19484,"0"
59535536930,"Prime",43,503.54,4,2,2,0,3,2,3,2023-11-17,17642,"0"
